Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Randomise questionnaire elements?,Question Key,Response
11,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,למדתי לימודים מתקדמים מעבר לתואר ראשון
12,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,7
13,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
14,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
15,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,ראייה מתוקנת (משקפיים/עדשות)
16,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,2
17,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,0
18,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,4
19,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,7
20,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
21,1.70915E+12,28/02/2024 20:03,1.70915E+12,2,28/02/2024 22:03,143127,17,questionnaire-jj6n,,35602088,BLIND,10519805,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x551,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,69376
1,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,34
3,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,18
4,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,אישה
5,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,2
6,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-4,יהודי/ת
9,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
10,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,6
11,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,6
12,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,השלמתי תואר ראשון באוניברסיטה
13,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,6
14,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
15,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
16,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,כן
17,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,1
18,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,0
19,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,7
20,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,4
21,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
22,1.70915E+12,28/02/2024 20:37,1.70915E+12,2,28/02/2024 22:37,143127,17,questionnaire-jj6n,,35602887,BLIND,10520066,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,792x303,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,34134
1,1.70916E+12,28/02/2024 21:18,1.70916E+12,2,28/02/2024 23:18,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,age,35
3,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,age-quantised,19
4,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,gender,אישה
5,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-quantised,2
6,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-text,
7,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-4,יהודי/ת
9,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-text,
10,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity,3
11,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity-quantised,3
12,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,education,למדתי לימודים מתקדמים מעבר לתואר ראשון
13,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,education-quantised,7
14,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,language ,כן
15,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,language -quantised,1
16,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,vision,כן
17,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,vision-quantised,1
18,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,children,2
19,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES,7
20,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES-quantised,4
21,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,response-7,
22,1.70916E+12,28/02/2024 21:20,1.70916E+12,2,28/02/2024 23:20,143127,17,questionnaire-jj6n,,35603896,BLIND,10520207,,complete,,,mobile,Apple iPhone,iOS 17.3,Chrome 122.0.6261.62,393x852,734x337,,,,Demographics_ex1,7,Arab_First,accepted,No,END QUESTIONNAIRE,97348
1,1.70916E+12,28/02/2024 21:19,1.70916E+12,2,28/02/2024 23:19,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,50
3,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,34
4,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,גבר
5,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,1
6,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-4,יהודי/ת
9,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
10,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,2
11,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,2
12,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,השלמתי תואר ראשון באוניברסיטה
13,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,6
14,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
15,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
16,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,ראייה מתוקנת (משקפיים/עדשות)
17,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,2
18,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,3
19,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,8
20,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,3
21,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
22,1.70916E+12,28/02/2024 21:21,1.70916E+12,2,28/02/2024 23:21,143127,17,questionnaire-jj6n,,35603936,BLIND,10520244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,90969
1,1.70916E+12,28/02/2024 21:46,1.70916E+12,2,28/02/2024 23:46,143127,17,questionnaire-jj6n,,35604906,BLIND,10520416,,complete,,,mobile,Samsung SM-A525F,Android 12,Samsung Browser 23.0,915x412,833x340,,,,Demographics_ex1,7,Arab_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70916E+12,28/02/2024 21:49,1.70916E+12,2,28/02/2024 23:49,143127,17,questionnaire-jj6n,,35604906,BLIND,10520416,,complete,,,mobile,Samsung SM-A525F,Android 12,Samsung Browser 23.0,412x915,412x504,,,,Demographics_ex1,7,Arab_First,accepted,No,age,34
3,1.70916E+12,28/02/2024 21:49,1.70916E+12,2,28/02/2024 23:49,143127,17,questionnaire-jj6n,,35604906,BLIND,10520416,,complete,,,mobile,Samsung SM-A525F,Android 12,Samsung Browser 23.0,412x915,412x504,,,,Demographics_ex1,7,Arab_First,accepted,No,age-quantised,18
4,1.70916E+12,28/02/2024 21:49,1.70916E+12,2,28/02/2024 23:49,143127,17,questionnaire-jj6n,,35604906,BLIND,10520416,,complete,,,mobile,Samsung SM-A525F,Android 12,Samsung Browser 23.0,412x915,412x504,,,,Demographics_ex1,7,Arab_First,accepted,No,gender,אישה
5,1.70916E+12,28/02/2024 21:49,1.70916E+12,2,28/02/2024 23:49,143127,17,questionnaire-jj6n,,35604906,BLIND,10520416,,complete,,,mobile,Samsung SM-A525F,Android 12,Samsung Browser 23.0,412x915,412x504,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-quantised,2
